time,algo,attack,efficacite,cout,robustesse,redondance,disparite,criticite
0,none,none,0.6598964803312686,9068,1.0,22.961904761904762,0.5595686784189786,0.0
0,MIRW,none,0.6561130334486733,2192,0.9152249134948097,24.47923875432526,0.5719942102564018,47.142857142857146
0,MIRW,none,0.6561130334486733,2192,0.9152249134948097,24.47923875432526,0.5719942102564018,47.142857142857146
1,none,none,0.6587232574189154,9082,1.0,22.5055900621118,0.5584625593152108,0.0
1,MIRW,none,0.6651960784313735,2136,0.972318339100346,21.17128027681661,0.5526930223154762,47.142857142857146
1,MIRW,none,0.6651960784313735,2136,0.972318339100346,21.17128027681661,0.5526930223154762,47.142857142857146
2,none,none,0.6586542443064238,9084,1.0,22.759834368530022,0.5652113849822572,0.0
2,MIRW,none,0.6660611303344878,2134,0.972318339100346,21.32179930795848,0.5517630987319009,47.142857142857146
2,MIRW,none,0.6660611303344878,2134,0.972318339100346,21.32179930795848,0.5517630987319009,47.142857142857146
3,none,none,0.6587715665976591,9080,1.0,22.693167701863356,0.5658850864931453,0.0
3,MIRW,none,0.666349480968859,2132,0.972318339100346,21.28892733564014,0.5462649532005809,47.142857142857146
3,MIRW,none,0.666349480968859,2132,0.972318339100346,21.28892733564014,0.5462649532005809,47.142857142857146
4,none,none,0.6598964803312685,9056,1.0,22.707246376811593,0.571761700228103,0.0
4,MIRW,none,0.6673010380622845,2124,0.972318339100346,18.570934256055363,0.5518634468306498,47.142857142857146
4,MIRW,none,0.6673010380622845,2124,0.972318339100346,18.570934256055363,0.5518634468306498,47.142857142857146
5,none,none,0.6609385783298883,9036,1.0,22.27287784679089,0.5704630224946003,0.0
5,MIRW,none,0.6691753171856987,2118,0.972318339100346,19.046712802768166,0.5494817581989172,47.142857142857146
5,MIRW,none,0.6691753171856987,2118,0.972318339100346,19.046712802768166,0.5494817581989172,47.142857142857146
6,none,none,0.6601794340924831,9062,1.0,22.63064182194617,0.5684815574432326,0.0
6,MIRW,none,0.66744521337947,2126,0.972318339100346,19.342560553633216,0.5385123382543129,47.142857142857146
6,MIRW,none,0.66744521337947,2126,0.972318339100346,19.342560553633216,0.5385123382543129,47.142857142857146
7,none,none,0.6585576259489357,9102,1.0,24.586335403726707,0.5650373885394457,0.0
7,MIRW,none,0.6678777393310271,2128,0.972318339100346,19.673010380622838,0.527945968889887,48.57142857142857
7,MIRW,none,0.6678777393310271,2128,0.972318339100346,19.673010380622838,0.527945968889887,48.57142857142857
8,none,none,0.6590752242926211,9090,1.0,24.397929606625258,0.56503492499242,0.0
8,MIRW,none,0.6680219146482128,2126,0.972318339100346,19.06401384083045,0.5294326117522231,48.57142857142857
8,MIRW,none,0.6680219146482128,2126,0.972318339100346,19.06401384083045,0.5294326117522231,48.57142857142857
9,none,none,0.6601449275362374,9076,1.0,24.991718426501034,0.5654026795758995,0.0
9,MIRW,none,0.6691753171856984,2122,0.972318339100346,19.410034602076124,0.5345108702016896,50.0
9,MIRW,none,0.6691753171856984,2122,0.972318339100346,19.410034602076124,0.5345108702016896,50.0
10,none,none,0.6603519668737116,9074,1.0,25.137888198757764,0.5805906150971908,0.0
10,MIRW,none,0.6691753171856984,2122,0.972318339100346,19.56228373702422,0.5522722764126957,50.0
10,MIRW,none,0.6691753171856984,2122,0.972318339100346,19.56228373702422,0.5522722764126957,50.0
