time,algo,attack,efficacite,cout,robustesse,redondance,disparite,criticite
58,KMeans,none,0.9362244897959183,442,1.0,1.75,0.20076232247284878,42.5
59,none,none,0.7041025641025664,2674,1.0,10.126923076923077,0.49413157628215265,0.0
59,KMeans,none,0.9338624338624338,428,1.0,1.6719576719576719,0.24395604395604398,37.5
59,KMeans,none,0.9338624338624338,428,1.0,1.6719576719576719,0.24395604395604398,37.5
60,none,none,0.7047435897435921,2672,1.0,10.216666666666667,0.4960399240584142,0.0
60,KMeans,none,0.9195121951219513,476,0.975609756097561,1.8,0.24508928571428573,20.0
60,KMeans,none,0.9195121951219513,476,0.975609756097561,1.8,0.24508928571428573,20.0
61,none,none,0.7047435897435921,2672,1.0,10.216666666666667,0.505420103500169,0.0
61,KMeans,none,0.9153846153846154,460,1.0,1.8153846153846154,0.24494047619047618,25.0
61,KMeans,none,0.9153846153846154,460,1.0,1.8153846153846154,0.24494047619047618,25.0
62,none,none,0.7062393162393186,2666,1.0,10.373076923076923,0.5221057706149946,0.0
62,KMeans,none,0.9126637554585153,538,1.0,2.131004366812227,0.3551671889021286,15.0
62,KMeans,none,0.9126637554585153,538,1.0,2.131004366812227,0.3551671889021286,15.0
63,none,none,0.7068803418803442,2664,1.0,10.805128205128206,0.5374725434428311,0.0
63,KMeans,none,0.916256157635468,478,1.0,1.8177339901477831,0.266852195423624,22.5
63,KMeans,none,0.916256157635468,478,1.0,1.8177339901477831,0.266852195423624,22.5
64,none,none,0.7077350427350451,2660,1.0,10.764102564102565,0.5236690195794775,0.0
64,KMeans,none,0.9425675675675675,330,1.0,1.5472972972972974,0.22981366459627328,40.0
64,KMeans,none,0.9425675675675675,330,1.0,1.5472972972972974,0.22981366459627328,40.0
65,none,none,0.7077350427350451,2660,1.0,10.764102564102565,0.5245492825741952,0.0
65,KMeans,none,0.910810810810811,440,1.0,2.189189189189189,0.3517797017797018,45.0
65,KMeans,none,0.910810810810811,440,1.0,2.189189189189189,0.3517797017797018,45.0
66,none,none,0.7062393162393186,2666,1.0,10.625641025641025,0.5538573940823249,0.0
66,KMeans,none,0.9436619718309859,474,1.0,1.7136150234741785,0.2099838969404187,22.5
66,KMeans,none,0.9436619718309859,474,1.0,1.7136150234741785,0.2099838969404187,22.5
67,none,none,0.7070940170940194,2662,1.0,10.89102564102564,0.5601001155634787,0.0
67,KMeans,none,0.9358974358974361,356,1.0,1.7307692307692308,0.21726190476190477,37.5
67,KMeans,none,0.9358974358974361,356,1.0,1.7307692307692308,0.21726190476190477,37.5
68,none,none,0.7070940170940194,2662,1.0,10.89102564102564,0.5583801771217278,0.0
68,KMeans,none,0.8822355289421154,418,1.0,2.1377245508982035,0.3714021164021164,50.0
68,KMeans,none,0.8822355289421154,418,1.0,2.1377245508982035,0.3714021164021164,50.0
69,none,none,0.7035470085470111,2700,1.0,11.188461538461539,0.543267507199814,0.0
69,KMeans,none,0.8925049309664693,416,1.0,2.1775147928994083,0.38304988662131517,50.0
69,KMeans,none,0.8925049309664693,416,1.0,2.1775147928994083,0.38304988662131517,50.0
70,none,none,0.7035470085470111,2700,1.0,11.188461538461539,0.543267507199814,0.0
70,KMeans,none,0.9496336996336995,402,1.0,1.6703296703296704,0.1781818181818182,22.5
70,KMeans,none,0.9496336996336995,402,1.0,1.6703296703296704,0.1781818181818182,22.5
71,none,none,0.7041880341880368,2698,1.0,11.257692307692308,0.5434919782073401,0.0
71,KMeans,none,0.9290123456790124,374,1.0,1.5740740740740742,0.19666666666666668,42.5
71,KMeans,none,0.9290123456790124,374,1.0,1.5740740740740742,0.19666666666666668,42.5
72,none,none,0.7041880341880368,2698,1.0,11.257692307692308,0.5445122879559795,0.0
72,KMeans,none,0.9348837209302325,486,1.0,1.7906976744186047,0.20455840455840457,32.5
72,KMeans,none,0.9348837209302325,486,1.0,1.7906976744186047,0.20455840455840457,32.5
73,none,none,0.7062820512820537,2678,1.0,8.90128205128205,0.5437797560573365,0.0
73,KMeans,none,0.894017094017094,478,1.0,2.2102564102564104,0.3308987558987559,52.5
73,KMeans,none,0.894017094017094,478,1.0,2.2102564102564104,0.3308987558987559,52.5
74,none,none,0.7054273504273528,2682,1.0,8.765384615384615,0.5300274254673261,0.0
74,KMeans,none,0.9355432780847145,410,1.0,1.441988950276243,0.18098958333333334,32.5
74,KMeans,none,0.9355432780847145,410,1.0,1.441988950276243,0.18098958333333334,32.5
75,none,none,0.7069230769230793,2676,1.0,8.88076923076923,0.5444424023644467,0.0
75,KMeans,none,0.9022988505747127,564,1.0,2.0258620689655173,0.2712496904804597,25.0
75,KMeans,none,0.9022988505747127,564,1.0,2.0258620689655173,0.2712496904804597,25.0
76,none,none,0.708632478632481,2668,1.0,8.90128205128205,0.5460434713954926,0.0
76,KMeans,none,0.9352380952380952,398,1.0,1.5371428571428571,0.08695652173913043,22.5
76,KMeans,none,0.9352380952380952,398,1.0,1.5371428571428571,0.08695652173913043,22.5
77,none,none,0.7092735042735067,2666,1.0,8.943589743589744,0.5457259997429137,0.0
77,KMeans,none,0.9399224806201552,388,1.0,1.5465116279069768,0.12244897959183673,17.5
77,KMeans,none,0.9399224806201552,388,1.0,1.5465116279069768,0.12244897959183673,17.5
78,none,none,0.7068162393162416,2678,1.0,8.95897435897436,0.5395486733093332,0.0
78,KMeans,none,0.8791887125220457,476,1.0,2.2169312169312168,0.29223280423280423,52.5
78,KMeans,none,0.8791887125220457,476,1.0,2.2169312169312168,0.29223280423280423,52.5
79,none,none,0.706175213675216,2680,1.0,8.714102564102564,0.5332822748540142,0.0
79,KMeans,none,0.8880597014925373,492,1.0,1.8407960199004976,0.48930817610062893,25.0
79,KMeans,none,0.8880597014925373,492,1.0,1.8407960199004976,0.48930817610062893,25.0
80,none,none,0.7053205128205152,2684,1.0,8.65,0.5317055286765461,0.0
80,KMeans,none,0.9351432880844647,502,1.0,1.8054298642533937,0.1289403085177733,27.5
80,KMeans,none,0.9351432880844647,502,1.0,1.8054298642533937,0.1289403085177733,27.5
81,none,none,0.7066025641025665,2680,1.0,8.726923076923077,0.5353464369586872,0.0
81,KMeans,none,0.9412997903563942,358,1.0,1.7169811320754718,0.13333333333333333,32.5
81,KMeans,none,0.9412997903563942,358,1.0,1.7169811320754718,0.13333333333333333,32.5
82,none,none,0.7066025641025665,2680,1.0,8.726923076923077,0.5353464369586872,0.0
82,KMeans,none,0.9479166666666666,424,1.0,1.7760416666666667,0.22836940836940836,12.5
82,KMeans,none,0.9479166666666666,424,1.0,1.7760416666666667,0.22836940836940836,12.5
83,none,none,0.7066025641025665,2680,1.0,8.726923076923077,0.528051034085203,0.0
83,KMeans,none,0.9358974358974359,352,1.0,1.5705128205128205,0.1537037037037037,32.5
83,KMeans,none,0.9358974358974359,352,1.0,1.5705128205128205,0.1537037037037037,32.5
84,none,none,0.7057478632478656,2684,1.0,8.305128205128206,0.5199128975620757,0.0
84,KMeans,none,0.9381551362683438,360,1.0,1.5345911949685536,0.1623931623931624,40.0
84,KMeans,none,0.9381551362683438,360,1.0,1.5345911949685536,0.1623931623931624,40.0
85,none,none,0.7047863247863272,2690,1.0,8.430769230769231,0.5085050958176852,0.0
85,KMeans,none,0.9073083778966128,454,1.0,1.8983957219251337,0.24886621315192745,15.0
85,KMeans,none,0.9073083778966128,454,1.0,1.8983957219251337,0.24886621315192745,15.0
86,none,none,0.7032905982906008,2702,1.0,8.478205128205127,0.48642853206760445,0.0
